Sales Organization;Item (SD);Sales Document;Status;Status;Sales Document Type;Sold-to party;Name 1;Material;Description;Plant;Confirmed Quantity;Order Quantity;Unit of measure;Delivery Date;Ship-to party;Ship-To Name;Purchase order no.;Goods Issue Date
A131;60;137243147;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097023522;LOYANT BTLCOX20L ARG;C077;20,000;20,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000006560 TRANSFER;29/11/2021
A131;10;137242898;Not delivered;A;ZKB;1432385;SEMILLERIA BELTRAMO SA;00097066383;GALANTMAX BTLHPE4X5L ARG;C077;2.020,000;2.020,000;L;10/09/2021;10011955;SEMILLERIA BELTRAMO SA;C0000006559 TRANSFER;09/09/2021
A131;10;137242839;Not delivered;A;ZKB;1140235;HECTOR A BERTONE SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;250,000;250,000;KG;27/09/2021;1140235;HECTOR A BERTONE SA;C0000006556 Z11;24/09/2021
A131;10;137242764;Not delivered;A;ZKB;2344675;CERROS SERV AGRICOLAS SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;1.000,000;1.000,000;L;30/11/2021;2408421;CERROS SERV AGRICOLAS SA;C0000006555 Z11;29/11/2021
A131;10;137242462;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00097081708;BRV54621SE E3 SOY 1M UT BG40KG AR;C336;80;80;ZPB;20/09/2021;1844308;INSUMOS DEL CENTRO SA;SOJA804140 783938 TR;17/09/2021
A131;10;137242461;Not delivered;A;ZOR;10017153;DARIO MIGUEL TURLETTI;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;265;265;ZPB;08/09/2021;10017522;DARIO MIGUEL TURLETTI;0000004040 Z01 FACTU;07/09/2021
A131;20;137242461;Not delivered;A;ZOR;10017153;DARIO MIGUEL TURLETTI;00099017483;RFG1RR R16 RR COR RCMQ BG80UK AR;C344;135;135;ZPB;08/09/2021;10017522;DARIO MIGUEL TURLETTI;0000004040 Z01 FACTU;07/09/2021
A131;30;137242461;Not delivered;A;ZOR;10017153;DARIO MIGUEL TURLETTI;00097071078;510PWU C17 PWU COR CT CMQL BG80UK AR;C344;148;148;ZPB;08/09/2021;10017522;DARIO MIGUEL TURLETTI;0000004040 Z01 FACTU;07/09/2021
A131;40;137242461;Not delivered;A;ZOR;10017153;DARIO MIGUEL TURLETTI;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;572;572;ZPB;08/09/2021;10017522;DARIO MIGUEL TURLETTI;0000004040 Z01 FACTU;07/09/2021
A131;10;70451726;Open;A;ZVEF;421706;AGROEMPRESA COLON SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;2.780,000;2.780,000;L;;421706;AGROEMPRESA COLON SA;C0000006554 Z28;
A131;10;137242156;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097077143;PIXXARO BTLFPE4X5L ARG;C077;2.000,000;2.000,000;L;29/09/2021;827374;DASER AGRO S.A.;C0000006552 TRANSFER;28/09/2021
A131;10;137242155;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099025981;TEXARO BAGALU10X4X215G ARG;C077;1.290,000;1.290,000;KG;05/10/2021;827374;DASER AGRO S.A.;C0000006551 TRANSFER;04/10/2021
A131;10;137242106;Not delivered;A;ZOR;1374106;COOPERATIVA TAMBERA LIMITADA;00097071064;510PWU R20 PWU COR FS CT CMQL BG80UK AR;C344;32;32;ZPB;31/08/2021;1374106;COOPERATIVA TAMBERA LIMITADA;0000004573 Z11;27/08/2021
A131;10;137241861;Not delivered;A;ZVER;10029975;JAVICHO SA;00097059701;ENLIST BTLHPE20L ARG;C074;220,000;220,000;L;24/11/2021;10029975;JAVICHO SA;factura anticipada;24/11/2021
A131;10;137241854;Not delivered;A;ZVER;10027174;CALAMARO DANIEL ALEJANDRO;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;3.000,000;3.000,000;L;30/11/2021;10027174;CALAMARO DANIEL ALEJANDRO;z29 factura anticipa;26/11/2021
A131;20;137241854;Not delivered;A;ZVER;10027174;CALAMARO DANIEL ALEJANDRO;00097066383;GALANTMAX BTLHPE4X5L ARG;C077;200,000;200,000;L;03/09/2021;10027174;CALAMARO DANIEL ALEJANDRO;z29 factura anticipa;01/09/2021
A131;30;137241854;Not delivered;A;ZVER;10027174;CALAMARO DANIEL ALEJANDRO;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;50,000;50,000;KG;22/09/2021;10027174;CALAMARO DANIEL ALEJANDRO;z29 factura anticipa;20/09/2021
A131;40;137241854;Not delivered;A;ZVER;10027174;CALAMARO DANIEL ALEJANDRO;00097059701;ENLIST BTLHPE20L ARG;C077;7.200,000;7.200,000;L;30/11/2021;10027174;CALAMARO DANIEL ALEJANDRO;z29 factura anticipa;26/11/2021
A131;10;137241690;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00099025981;TEXARO BAGALU10X4X215G ARG;C077;51,600;51,600;KG;31/08/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000006544 Z11;30/08/2021
A131;20;137241690;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;100,000;100,000;L;21/09/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000006544 Z11;20/09/2021
A131;30;137241690;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000006544 Z11;29/11/2021
A131;40;137241690;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;10,000;10,000;KG;21/09/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000006544 Z11;20/09/2021
A131;50;137241690;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00000113039;TORDON24K BTLHPE4X5L ARG;C077;500,000;500,000;L;30/11/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000006544 Z11;29/11/2021
A131;10;137241487;Not delivered;A;ZOR;750105;EL ALAMO SRL;00000098714;PRESIDE BTLHPE4X5L ARG;C077;300,000;300,000;L;10/09/2021;10010771;EL ALAMO;C0000006541 Z01 - CO;09/09/2021
A131;10;137241347;Not delivered;A;ZOR;422223;LIAG ARGENTINA SA;00097072869;NEXT 25.8PWU C18 COR CT CMQL BG80UK AR;C049;440;440;ZPB;17/11/2021;10001556;LIAG ARGENTINA;0000003621 Z01;10/11/2021
A131;20;137241347;Not delivered;A;ZOR;422223;LIAG ARGENTINA SA;00097079281;BRV8472PWUN C16 PWU COR CT CMQL BG80UKAR;C049;100;100;ZPB;17/11/2021;10001556;LIAG ARGENTINA;0000003621 Z01;10/11/2021
A131;30;137241347;Not delivered;A;ZOR;422223;LIAG ARGENTINA SA;00099017479;RFG1RR C16 RR COR RCMQ BG80UK AR;C344;44;44;ZPB;17/11/2021;10001556;LIAG ARGENTINA;0000003621 Z01;10/11/2021
A131;10;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097026997;RFG22RR R17 RR COR RCMQ BG80UK AR;C344;10;10;ZPB;08/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;07/09/2021
A131;20;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097029358;NEXT 22.6PWU R17 PWU COR RCMQ BG80UK AR;C344;21;100;ZPB;09/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;08/09/2021
A131;30;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079257;BRV8472PWUN R18 PWU COR CT CMQL BG80UKAR;C049;200;200;ZPB;08/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;01/09/2021
A131;40;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079258;BRV8472PWUN R20 PWU COR CT CMQL BG80UKAR;C049;75;75;ZPB;10/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;03/09/2021
A131;50;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079260;BRV8472PWUN SPR PWU COR CT CMQL BG80UKAR;C049;121;121;ZPB;09/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;02/09/2021
A131;60;137241215;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00099017483;RFG1RR R16 RR COR RCMQ BG80UK AR;C344;28;28;ZPB;08/09/2021;2400491;GRUPO ABS S.R.L.;0000003392 Z01 FACTU;07/09/2021
A131;10;137241208;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079282;BRV8472PWUN C17 PWU COR CT CMQL BG80UKAR;C049;173;191;ZPB;09/09/2021;2400491;GRUPO ABS S.R.L.;0000003628 Z01 FACTU;02/09/2021
A131;20;137241208;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079255;BRV8472PWUN R16 PWU COR CT CMQL BG80UKAR;C049;288;288;ZPB;09/09/2021;2400491;GRUPO ABS S.R.L.;0000003628 Z01 FACTU;02/09/2021
A131;30;137241208;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079258;BRV8472PWUN R20 PWU COR CT CMQL BG80UKAR;C049;27;27;ZPB;10/09/2021;2400491;GRUPO ABS S.R.L.;0000003628 Z01 FACTU;03/09/2021
A131;40;137241208;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097079260;BRV8472PWUN SPR PWU COR CT CMQL BG80UKAR;C049;34;34;ZPB;08/09/2021;2400491;GRUPO ABS S.R.L.;0000003628 Z01 FACTU;01/09/2021
A131;50;137241208;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00099017486;RFG1RR R20 RR COR RCMQ BG80UK AR;C344;54;54;ZPB;30/09/2021;2400491;GRUPO ABS S.R.L.;0000003628 Z01 FACTU;29/09/2021
A131;10;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;20;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;30;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097059701;ENLIST BTLHPE20L ARG;C077;3.600,000;3.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;40;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;50;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;60;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;70;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;80;137241177;Not delivered;A;ZOR;1831961;SPEEDAGRO SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;20/09/2021;422153;GEAR SAAICFEI;C0000005860 Z05;16/09/2021
A131;10;137241015;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097079281;BRV8472PWUN C16 PWU COR CT CMQL BG80UKAR;C049;26;26;ZPB;08/09/2021;1358971;AGRONORTE CEREALES SRL;0000003172 Z02 TRANS;07/09/2021
A131;20;137241015;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097079258;BRV8472PWUN R20 PWU COR CT CMQL BG80UKAR;C049;13;13;ZPB;08/09/2021;1358971;AGRONORTE CEREALES SRL;0000003172 Z02 TRANS;07/09/2021
A131;30;137241015;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097079260;BRV8472PWUN SPR PWU COR CT CMQL BG80UKAR;C049;18;18;ZPB;08/09/2021;1358971;AGRONORTE CEREALES SRL;0000003172 Z02 TRANS;07/09/2021
A131;10;137240910;Not delivered;A;ZOR;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;25/10/2021;10014053;MORETO DEPOSITO TERCEROS;C0000006533 Z05;22/10/2021
A131;20;137240910;Not delivered;A;ZOR;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;25/10/2021;10014053;MORETO DEPOSITO TERCEROS;C0000006533 Z05;22/10/2021
A131;30;137240910;Not delivered;A;ZOR;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;25/10/2021;10014053;MORETO DEPOSITO TERCEROS;C0000006533 Z05;22/10/2021
A131;40;137240910;Not delivered;A;ZOR;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;25/10/2021;10014053;MORETO DEPOSITO TERCEROS;C0000006533 Z05;22/10/2021
A131;50;137240910;Not delivered;A;ZOR;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;25/10/2021;10014053;MORETO DEPOSITO TERCEROS;C0000006533 Z05;22/10/2021
A131;10;137240848;Not delivered;A;ZOR;2347165;ALBOCAMPO SA;00097029370;NEXT 22.6PWE R21 PWE COR RCMQ BG80UK AR;C049;241;241;ZPB;30/08/2021;2347165;ALBOCAMPO SA;0000004534 Z12 FACTU;26/08/2021
A131;20;137240848;Not delivered;A;ZOR;2347165;ALBOCAMPO SA;00097070888;RFG22RRE R21 ERR COR CT RCMQ BG80UK AR;C049;24;24;ZPB;30/08/2021;2347165;ALBOCAMPO SA;0000004534 Z12 FACTU;26/08/2021
A131;10;137240206;Not delivered;A;ZKB;348763;DESAB S.A.;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;115,000;115,000;KG;22/09/2021;10017037;DESAB - DEPOSITO 3OS;reposición MEGA /Aye;20/09/2021
A131;10;137240057;Not delivered;A;ZOR;901028;VIREYES AGROPECUARIA SA EF;00097029366;NEXT 22.6PWU C21 PWU COR RCMQ BG80UK AR;C344;100;100;ZPB;01/11/2021;2052449;VIREYES AGROPECUARIA SA EF;0000003931 Z05;29/10/2021
A131;30;137239431;Not delivered;A;ZOR;422042;COOPERATIVA AGRICOLA GANADERA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;50,000;50,000;KG;27/09/2021;422042;COOPERATIVA AGRICOLA GANADERA;C0000006521 Z29;24/09/2021
A131;10;137239416;Not delivered;A;ZKB;348767;SUMIDAS JV S.A.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;800,000;800,000;L;30/11/2021;1066272;SUMIDAS JV S.A.;C0000006519 Z11;29/11/2021
A131;10;137239178;Not delivered;A;ZKB;1159304;AGROIDEAS SA;00099037837;SPIDERXTRA CPKCOX5L+0.33KG ARG;C077;70;70;UNT;24/09/2021;2086026;AGROIDEAS SA;C0000006514 TRANSFER;22/09/2021
A131;11;137239178;Not delivered;A;ZKB;1159304;AGROIDEAS SA;00099037629;SPIDER BTLHPE0.33KG ARG;C077;92,400;92,400;KG;24/09/2021;2086026;AGROIDEAS SA;C0000006514 TRANSFER;22/09/2021
A131;12;137239178;Not delivered;A;ZKB;1159304;AGROIDEAS SA;00099037725;CAPAZ50SC BTLHPE5L ARG;C077;1.400,000;1.400,000;L;24/09/2021;2086026;AGROIDEAS SA;C0000006514 TRANSFER;22/09/2021
A131;10;137239177;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;100,000;100,000;L;30/11/2021;1844308;INSUMOS DEL CENTRO SA;C0000006515 Z11;29/11/2021
A131;10;137239062;Not delivered;A;ZKB;1362701;COMPANIA DE INSUMOS Y GRANOS;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;100,000;100,000;KG;27/09/2021;1362701;COMPANIA DE INSUMOS Y GRANOS;C0000006511 Z11;24/09/2021
A131;10;137238441;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00011093498;EXALTSC BTLHPE4X4X1L ARG;C077;700,000;700,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000006508 TRANSFER;29/11/2021
A131;20;137238441;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000006508 TRANSFER;29/11/2021
A131;10;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00097077143;PIXXARO BTLFPE4X5L ARG;C077;200,000;200,000;L;22/09/2021;737857;GESAGRO SA;C0000006504 Z11;21/09/2021
A131;20;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;60,000;60,000;L;30/11/2021;737857;GESAGRO SA;C0000006504 Z11;29/11/2021
A131;30;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;500,000;500,000;L;20/09/2021;737857;GESAGRO SA;C0000006504 Z11;17/09/2021
A131;50;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;200,000;200,000;L;30/11/2021;737857;GESAGRO SA;C0000006504 Z11;29/11/2021
A131;60;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;500,000;500,000;L;30/11/2021;737857;GESAGRO SA;C0000006504 Z11;29/11/2021
A131;100;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00097082161;DRYLINE BTLHPE20L ARG;C077;1.000,000;1.000,000;L;30/11/2021;737857;GESAGRO SA;C0000006504 Z11;29/11/2021
A131;110;137238298;Not delivered;A;ZKB;737857;GESAGRO SA;00099025981;TEXARO BAGALU10X4X215G ARG;C077;206,400;206,400;KG;10/10/2021;737857;GESAGRO SA;C0000006504 Z11;07/10/2021
A131;20;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00099037837;SPIDERXTRA CPKCOX5L+0.33KG ARG;C077;150;150;UNT;22/09/2021;421728;AGRONORT SA;C0000006500 Z11;21/09/2021
A131;21;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00099037629;SPIDER BTLHPE0.33KG ARG;C077;198,000;198,000;KG;22/09/2021;421728;AGRONORT SA;C0000006500 Z11;21/09/2021
A131;22;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00099037725;CAPAZ50SC BTLHPE5L ARG;C077;3.000,000;3.000,000;L;22/09/2021;421728;AGRONORT SA;C0000006500 Z11;21/09/2021
A131;50;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00097082161;DRYLINE BTLHPE20L ARG;C077;1.000,000;1.000,000;L;30/11/2021;421728;AGRONORT SA;C0000006500 Z11;29/11/2021
A131;60;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00099025981;TEXARO BAGALU10X4X215G ARG;C077;817,000;817,000;KG;10/10/2021;421728;AGRONORT SA;C0000006500 Z11;07/10/2021
A131;70;137238174;Not delivered;A;ZKB;421728;AGRONORT SA;00000113039;TORDON24K BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;421728;AGRONORT SA;C0000006500 Z11;29/11/2021
A131;10;137238124;Not delivered;A;ZKB;2346120;SURGEN SRL;00000314808;STARANEXTRA BTLCOX4X5L ARG;C077;9.000,000;9.000,000;L;04/10/2021;2352105;SURGEN SRL;C0000006499 Z11;30/09/2021
A131;10;137237996;Partially delivered;B;ZVER;1096463;SOMARUGA AGRO SA;00097018141;DELEGATE BTLHPE12X300GR ARG;C072;198,000;216,000;KG;19/11/2021;1096463;SOMARUGA AGRO SA;factura anticipada;18/11/2021
A131;10;137237996;Partially delivered;B;ZVER;1096463;SOMARUGA AGRO SA;00097018141;DELEGATE BTLHPE12X300GR ARG;C072;18,000;216,000;KG;21/08/2021;1096463;SOMARUGA AGRO SA;factura anticipada;20/08/2021
A131;10;137237555;Not delivered;A;ZVER;10019713;KALBERMATTER ROBERTO ALEJANDRO;00097067279;TRANSFORM BAG24X300GR ARG;C077;64,800;64,800;KG;28/09/2021;2071837;ACEITERA GENERAL DEHEZA SA;AGD/C0000006416 Z11;24/09/2021
A131;40;137237526;Not delivered;A;ZVER;693960;COOPERATIVA AGRICOLA GANADERA;00097071063;510PWU R18 PWU COR FS CT CMQL BG80UK AR;C344;202;202;BAG;05/09/2021;693960;COOPERATIVA AGRICOLA GANADERA;fc ant 0529A00003917;03/09/2021
A131;50;137237526;Not delivered;A;ZVER;693960;COOPERATIVA AGRICOLA GANADERA;00097071066;510PWU SPR PWU COR FS CT CMQL BG80UK AR;C344;163;163;BAG;05/09/2021;693960;COOPERATIVA AGRICOLA GANADERA;fc ant 0529A00003917;03/09/2021
A131;20;137237110;Not delivered;A;ZKB;1140235;HECTOR A BERTONE SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;500,000;500,000;L;30/11/2021;1140235;HECTOR A BERTONE SA;C0000006489 Z11;29/11/2021
A131;40;137237024;Not delivered;A;ZOR;2347145;PRODUSEM SOCIEDAD ANONIMA;00099017481;RFG1RR C18 RR COR RCMQ BG80UK AR;C344;573;573;ZPB;30/09/2021;2347145;PRODUSEM SOCIEDAD ANONIMA;0000004016B Z29 FACT;29/09/2021
A131;20;137237003;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;142;142;ZPB;09/09/2021;1358971;AGRONORTE CEREALES SRL;0000004541 Z11 TRANS;08/09/2021
A131;30;137237003;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097071077;510PWU C16 PWU COR CT CMQL BG80UK AR;C344;40;40;ZPB;09/09/2021;1358971;AGRONORTE CEREALES SRL;0000004541 Z11 TRANS;08/09/2021
A131;10;137236931;Not delivered;A;ZOR;1140235;HECTOR A BERTONE SA;00097026998;RFG22RR R19 RR COR RCMQ BG80UK AR;C344;17;17;ZPB;27/08/2021;1140235;HECTOR A BERTONE SA;0000004544 Z05 FACTU;26/08/2021
A131;10;137236574;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097029358;NEXT 22.6PWU R17 PWU COR RCMQ BG80UK AR;C344;65;65;ZPB;25/08/2021;10027676;AGROIDEAS SA;0000004231 Z04 FACTU;23/08/2021
A131;10;137236439;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00099025981;TEXARO BAGALU10X4X215G ARG;C077;154,800;154,800;KG;05/10/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 -C06482;04/10/2021
A131;20;137236439;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097077143;PIXXARO BTLFPE4X5L ARG;C077;1.000,000;1.000,000;L;22/09/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 -C06482;21/09/2021
A131;30;137236439;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;160,000;160,000;KG;22/09/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 -C06482;21/09/2021
A131;40;137236439;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00000113039;TORDON24K BTLHPE4X5L ARG;C077;1.700,000;1.700,000;L;07/09/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 -C06482;06/09/2021
A131;10;137236429;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097071064;510PWU R20 PWU COR FS CT CMQL BG80UK AR;C344;277;277;ZPB;30/08/2021;10027676;AGROIDEAS SA;0000004496 Z29 FACTU;26/08/2021
A131;20;137236427;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00099079306;507PWU R20 PWU COR FS RCMQ BG80UK AR;C344;320;320;BAG;10/09/2021;10027676;AGROIDEAS SA;0000004457 Z29 FACTU;08/09/2021
A131;10;137236425;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097059701;ENLIST BTLHPE20L ARG;C077;19.200,000;19.200,000;L;08/11/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 - C0648;05/11/2021
A131;20;137236425;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;2.000,000;2.000,000;L;08/11/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 - C0648;05/11/2021
A131;30;137236425;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00011009623;FIGHTERPLUS BTLCOX20X0.5L ARG;C077;400,000;400,000;L;08/11/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 - C0648;05/11/2021
A131;40;137236425;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097066383;GALANTMAX BTLHPE4X5L ARG;C077;1.800,000;1.800,000;L;08/11/2021;1842957;ADECO AGROPECUARIA SA;OC 100382076 - C0648;05/11/2021
A131;10;137236422;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097061921;RFG1RR R16 RR COR FS RCMQ BG80UK AR;C344;99;99;BAG;30/08/2021;10027676;AGROIDEAS SA;0000004512 Z01 FACTU;26/08/2021
A131;20;137236422;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097061927;RFG1RR C16 RR COR FS RCMQ BG80UK AR;C344;194;194;BAG;30/08/2021;10027676;AGROIDEAS SA;0000004512 Z01 FACTU;26/08/2021
A131;50;137236422;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097061937;RFG22RR C17 RR COR FS RCMQ BG80UK AR;C344;30;30;BAG;30/08/2021;10027676;AGROIDEAS SA;0000004512 Z01 FACTU;26/08/2021
A131;60;137236422;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097070866;RFG22RRE R17 ERR COR FSCT RCMQ BG80UK AR;C344;562;562;BAG;30/08/2021;10027676;AGROIDEAS SA;0000004512 Z01 FACTU;26/08/2021
A131;70;137236422;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00097070866;RFG22RRE R17 ERR COR FSCT RCMQ BG80UK AR;C344;237;237;BAG;30/08/2021;10027676;AGROIDEAS SA;0000004512 Z01 FACTU;26/08/2021
A131;10;137236365;Not delivered;A;ZVER;10004414;ERNESTO LUCAS BALBI;00097029369;NEXT 22.6PWE R19 PWE COR RCMQ BG80UK AR;C049;78;78;ZPB;30/08/2021;10004414;ERNESTO LUCAS BALBI;Fact ant 0529A000039;27/08/2021
A131;20;137236365;Not delivered;A;ZVER;10004414;ERNESTO LUCAS BALBI;00097070888;RFG22RRE R21 ERR COR CT RCMQ BG80UK AR;C049;7;7;ZPB;30/08/2021;10004414;ERNESTO LUCAS BALBI;Fact ant 0529A000039;27/08/2021
